customer_identifier,year,month,total_money,total_discount_money,total_tip_money,transactions
93EVDJC8BD1FK4GGFBEEY6MZDC,2018,6,30.0,0.0,6.5,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2018,7,60.0,0.0,11.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2018,9,13.0,0.0,4.5,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2018,10,39.0,0.0,8.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2018,12,30.5,0.0,6.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2019,1,69.5,0.0,14.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2019,2,20.0,0.0,5.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2019,3,35.5,0.0,8.5,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2019,4,18.5,0.0,5.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2019,6,45.0,0.0,11.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2019,7,24.0,0.0,6.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2019,12,150.25,0.0,32.0,3
93EVDJC8BD1FK4GGFBEEY6MZDC,2020,1,63.0,0.0,12.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2020,2,95.0,0.0,20.0,3
93EVDJC8BD1FK4GGFBEEY6MZDC,2020,7,75.5,0.0,17.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2020,9,124.0,0.0,20.5,4
93EVDJC8BD1FK4GGFBEEY6MZDC,2020,10,32.5,0.0,10.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,2,40.0,0.0,9.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,3,70.0,0.0,14.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,4,24.0,0.0,8.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,5,90.0,0.0,18.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,6,90.0,0.0,16.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,7,111.5,0.0,27.0,4
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,8,77.5,0.0,19.5,4
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,9,57.0,0.0,13.5,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,10,60.5,0.0,11.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,11,27.5,0.0,6.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2021,12,305.0,3.0,45.5,4
93EVDJC8BD1FK4GGFBEEY6MZDC,2022,1,58.0,1.0,16.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2022,2,40.0,1.0,10.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2022,3,20.5,1.0,5.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2022,4,9.0,1.0,4.5,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2022,7,30.0,0.0,8.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2022,9,102.0,0.0,26.25,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2022,11,30.0,0.0,10.5,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2022,12,14.0,1.0,7.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2023,1,92.5,2.0,24.5,3
93EVDJC8BD1FK4GGFBEEY6MZDC,2023,2,216.5,2.0,45.0,4
93EVDJC8BD1FK4GGFBEEY6MZDC,2023,3,198.0,12.0,51.0,4
93EVDJC8BD1FK4GGFBEEY6MZDC,2023,4,51.0,2.0,17.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2023,7,10.0,1.0,5.0,1
93EVDJC8BD1FK4GGFBEEY6MZDC,2023,8,107.0,8.0,24.5,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2023,9,49.5,2.0,18.0,2
93EVDJC8BD1FK4GGFBEEY6MZDC,2023,10,110.0,2.0,26.5,2
9406A312BN2SN6WYJN024QXJ1G,2022,8,20.0,0.0,4.0,2
9406A312BN2SN6WYJN024QXJ1G,2022,11,9.5,0.0,2.0,1
9406A312BN2SN6WYJN024QXJ1G,2023,5,51.0,1.0,10.5,2
98GJDE4ARN4T39FAZNASCPY17R,2021,11,12.0,0.0,6.0,1
98GJDE4ARN4T39FAZNASCPY17R,2021,12,37.0,4.0,9.0,3
98GJDE4ARN4T39FAZNASCPY17R,2022,1,126.25,0.0,31.0,10
98GJDE4ARN4T39FAZNASCPY17R,2022,2,56.5,5.0,21.0,6
98GJDE4ARN4T39FAZNASCPY17R,2022,3,149.5,3.5,38.0,9
98GJDE4ARN4T39FAZNASCPY17R,2022,4,118.5,0.0,30.0,7
98GJDE4ARN4T39FAZNASCPY17R,2022,5,83.5,15.75,21.0,6
98GJDE4ARN4T39FAZNASCPY17R,2022,6,123.0,0.0,32.0,7
98GJDE4ARN4T39FAZNASCPY17R,2022,7,37.75,0.0,13.0,3
98GJDE4ARN4T39FAZNASCPY17R,2022,8,83.5,0.0,21.0,6
98GJDE4ARN4T39FAZNASCPY17R,2022,9,60.0,0.5,14.0,3
98GJDE4ARN4T39FAZNASCPY17R,2022,10,84.5,0.0,19.0,6
98GJDE4ARN4T39FAZNASCPY17R,2022,11,140.65,3.6,36.0,6
98GJDE4ARN4T39FAZNASCPY17R,2023,1,70.0,0.0,16.0,3
98GJDE4ARN4T39FAZNASCPY17R,2023,2,10.0,0.0,3.0,1
98GJDE4ARN4T39FAZNASCPY17R,2023,3,13.0,0.0,3.0,1
98GJDE4ARN4T39FAZNASCPY17R,2023,4,53.5,0.0,12.5,2
98GJDE4ARN4T39FAZNASCPY17R,2023,9,15.5,0.0,4.0,1
98JMX2Y8Q97471NKV6EJRQNHFM,2021,5,46.5,0.0,11.0,2
98JMX2Y8Q97471NKV6EJRQNHFM,2021,6,41.5,0.0,8.0,2
98JMX2Y8Q97471NKV6EJRQNHFM,2022,4,48.0,0.0,8.0,4
98JMX2Y8Q97471NKV6EJRQNHFM,2022,7,58.25,0.0,9.0,2
98JMX2Y8Q97471NKV6EJRQNHFM,2022,8,67.5,0.0,10.0,2
98JMX2Y8Q97471NKV6EJRQNHFM,2022,9,40.0,0.0,6.0,1
98JMX2Y8Q97471NKV6EJRQNHFM,2022,10,132.0,1.0,27.0,3
98JMX2Y8Q97471NKV6EJRQNHFM,2023,2,80.0,0.0,10.0,1
98JMX2Y8Q97471NKV6EJRQNHFM,2023,3,35.0,0.0,5.0,1
98JMX2Y8Q97471NKV6EJRQNHFM,2023,5,46.0,0.0,7.0,3
98JMX2Y8Q97471NKV6EJRQNHFM,2023,6,198.5,0.0,26.0,4
98JMX2Y8Q97471NKV6EJRQNHFM,2023,7,51.0,0.0,7.0,3
98JMX2Y8Q97471NKV6EJRQNHFM,2023,8,84.0,0.0,8.0,3
98JMX2Y8Q97471NKV6EJRQNHFM,2023,9,24.0,0.0,6.0,2
98JMX2Y8Q97471NKV6EJRQNHFM,2023,10,77.0,0.0,10.0,1
9B7P5E95B50DQ072V2R7FDG3Q4,2018,5,11.0,0.0,2.0,1
9B7P5E95B50DQ072V2R7FDG3Q4,2019,1,11.0,0.0,2.0,1
9B7P5E95B50DQ072V2R7FDG3Q4,2020,6,13.0,0.0,2.0,1
9B7P5E95B50DQ072V2R7FDG3Q4,2022,1,12.5,1.0,2.0,1
9B7P5E95B50DQ072V2R7FDG3Q4,2022,7,16.5,0.0,3.0,1
9B7P5E95B50DQ072V2R7FDG3Q4,2023,5,12.5,0.0,2.0,1
9C56QFXRWGJBMV6D2MDZXK8RTG,2023,8,26.0,1.0,3.0,2
9C56QFXRWGJBMV6D2MDZXK8RTG,2023,9,31.0,0.0,4.0,5
9C56QFXRWGJBMV6D2MDZXK8RTG,2023,10,18.0,0.0,2.0,1
9T4ETJE0QN2NF7PZ65QEMSYNSG,2020,10,46.0,1.5,9.0,2
9T4ETJE0QN2NF7PZ65QEMSYNSG,2020,11,35.5,0.0,4.0,2
9T4ETJE0QN2NF7PZ65QEMSYNSG,2020,12,189.0,0.0,23.0,4
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,1,343.8,16.2,61.0,7
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,2,157.0,0.0,24.0,6
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,3,225.0,0.0,41.5,7
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,4,233.7,0.0,33.2,5
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,5,154.5,0.0,25.0,7
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,6,158.5,0.0,39.0,8
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,7,54.5,0.0,11.0,3
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,8,147.5,0.0,26.0,6
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,9,111.5,0.0,19.0,4
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,10,134.0,0.0,31.0,5
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,11,147.0,2.0,31.0,7
9T4ETJE0QN2NF7PZ65QEMSYNSG,2021,12,54.5,0.0,13.0,3
9T4ETJE0QN2NF7PZ65QEMSYNSG,2022,1,214.12,29.38,39.5,7
9T4ETJE0QN2NF7PZ65QEMSYNSG,2022,2,293.75,13.0,58.0,14
9T4ETJE0QN2NF7PZ65QEMSYNSG,2022,3,342.75,17.0,63.0,13
9T4ETJE0QN2NF7PZ65QEMSYNSG,2022,4,38.0,2.0,8.0,1
9V5HY5WV4H3X38TVV42S2MJYE4,2022,5,48.0,0.0,15.0,1
9V5HY5WV4H3X38TVV42S2MJYE4,2022,6,93.0,2.0,30.0,2
9V5HY5WV4H3X38TVV42S2MJYE4,2023,5,30.0,1.0,10.0,1
9YJRE2KMTX1YNC4RVQPZTNY5XW,2021,5,15.75,0.0,2.0,1
9YJRE2KMTX1YNC4RVQPZTNY5XW,2021,6,69.0,0.0,10.0,5
9YJRE2KMTX1YNC4RVQPZTNY5XW,2021,7,51.5,1.5,7.0,5
9YJRE2KMTX1YNC4RVQPZTNY5XW,2021,8,147.5,0.0,24.0,9
9YJRE2KMTX1YNC4RVQPZTNY5XW,2021,9,56.75,0.0,8.0,2
9YJRE2KMTX1YNC4RVQPZTNY5XW,2021,10,113.75,0.0,15.0,9
9YJRE2KMTX1YNC4RVQPZTNY5XW,2021,11,198.25,0.0,30.0,10
9YJRE2KMTX1YNC4RVQPZTNY5XW,2021,12,145.75,16.5,28.0,11
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,1,123.75,13.0,21.0,12
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,2,98.0,11.5,16.0,9
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,3,163.0,14.0,25.0,12
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,4,157.0,14.0,24.0,12
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,5,128.5,17.0,24.0,9
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,6,91.5,6.0,16.0,8
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,7,89.75,5.0,15.0,6
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,8,78.5,6.0,14.0,6
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,9,88.5,4.0,15.0,6
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,10,130.5,12.0,23.0,11
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,11,112.0,4.0,11.0,4
9YJRE2KMTX1YNC4RVQPZTNY5XW,2022,12,178.0,8.0,24.0,9
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,1,11.0,1.0,2.0,1
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,2,73.0,3.0,12.0,3
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,3,108.25,5.0,16.0,6
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,4,116.5,7.0,19.0,7
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,5,109.25,5.0,17.0,8
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,6,80.0,4.0,13.0,6
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,7,53.75,2.0,7.0,2
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,8,114.0,8.0,18.0,9
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,9,108.5,6.0,15.0,8
9YJRE2KMTX1YNC4RVQPZTNY5XW,2023,10,141.25,6.0,19.0,8
A1X1YWMQ7D2E9BXKH91CBB6T4C,2019,9,27.0,0.0,5.0,1
A1X1YWMQ7D2E9BXKH91CBB6T4C,2019,10,24.0,0.0,5.0,1
A1X1YWMQ7D2E9BXKH91CBB6T4C,2020,1,13.0,0.0,2.0,1
A1X1YWMQ7D2E9BXKH91CBB6T4C,2021,8,72.0,0.0,12.0,2
A1X1YWMQ7D2E9BXKH91CBB6T4C,2022,2,25.5,0.0,5.0,2
A1X1YWMQ7D2E9BXKH91CBB6T4C,2022,6,18.0,2.0,4.0,1
A1X1YWMQ7D2E9BXKH91CBB6T4C,2022,7,23.5,1.0,0.0,1
A1X1YWMQ7D2E9BXKH91CBB6T4C,2022,10,118.0,1.0,22.0,5
A1X1YWMQ7D2E9BXKH91CBB6T4C,2023,7,7.0,0.0,1.5,1
A1X1YWMQ7D2E9BXKH91CBB6T4C,2023,8,9.0,0.0,1.5,1
A1X1YWMQ7D2E9BXKH91CBB6T4C,2023,10,27.5,0.0,5.0,1
A37PDN2CCX66HBBCR74TGMGWJR,2022,7,91.5,7.0,29.0,8
A37PDN2CCX66HBBCR74TGMGWJR,2022,8,97.0,4.0,21.0,5
A37PDN2CCX66HBBCR74TGMGWJR,2022,9,81.5,6.0,27.0,6
A37PDN2CCX66HBBCR74TGMGWJR,2022,10,104.5,10.0,29.5,11
A37PDN2CCX66HBBCR74TGMGWJR,2022,11,32.5,4.0,7.0,3
A37PDN2CCX66HBBCR74TGMGWJR,2022,12,77.5,5.0,18.0,5
A37PDN2CCX66HBBCR74TGMGWJR,2023,1,162.0,10.0,32.0,10
A37PDN2CCX66HBBCR74TGMGWJR,2023,2,63.5,4.0,14.0,4
A37PDN2CCX66HBBCR74TGMGWJR,2023,10,59.5,3.0,14.0,4
A3SS0VBYSN4KNE1PCZ22WJ34R4,2019,7,12.0,0.0,2.0,2
A3SS0VBYSN4KNE1PCZ22WJ34R4,2020,1,17.25,0.0,3.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2020,3,10.0,0.0,1.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2020,4,74.0,0.0,6.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2020,5,143.0,0.0,26.0,4
A3SS0VBYSN4KNE1PCZ22WJ34R4,2020,6,42.5,0.0,7.0,2
A3SS0VBYSN4KNE1PCZ22WJ34R4,2020,7,41.0,1.5,7.25,2
A3SS0VBYSN4KNE1PCZ22WJ34R4,2020,8,34.25,0.0,8.0,2
A3SS0VBYSN4KNE1PCZ22WJ34R4,2020,11,15.0,0.0,2.5,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2021,1,53.0,0.0,6.5,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2021,5,44.0,0.0,8.0,2
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,1,240.75,5.5,23.5,4
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,2,62.5,3.0,16.0,5
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,3,48.5,8.0,12.0,4
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,4,7.0,1.0,2.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,5,27.0,1.0,5.0,2
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,6,49.75,5.0,12.0,3
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,7,37.0,1.0,13.0,2
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,10,5.0,0.0,1.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,11,23.0,1.0,4.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2022,12,46.0,2.0,9.0,2
A3SS0VBYSN4KNE1PCZ22WJ34R4,2023,1,24.5,2.0,5.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2023,2,30.0,2.0,5.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2023,3,15.5,1.0,4.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2023,4,88.55,6.2,13.0,4
A3SS0VBYSN4KNE1PCZ22WJ34R4,2023,5,82.75,3.0,13.0,3
A3SS0VBYSN4KNE1PCZ22WJ34R4,2023,6,50.0,7.0,12.0,2
A3SS0VBYSN4KNE1PCZ22WJ34R4,2023,8,8.0,0.0,4.0,1
A3SS0VBYSN4KNE1PCZ22WJ34R4,2023,9,32.5,0.0,0.0,1
AA07QDX9RD7YTQ4FC4S9K7QTBM,2019,5,15.0,0.0,4.0,1
AA07QDX9RD7YTQ4FC4S9K7QTBM,2019,10,27.0,0.0,4.0,1
AA07QDX9RD7YTQ4FC4S9K7QTBM,2019,11,12.5,0.0,2.0,1
AA07QDX9RD7YTQ4FC4S9K7QTBM,2020,6,25.0,0.0,5.0,1
AA07QDX9RD7YTQ4FC4S9K7QTBM,2022,4,50.25,2.0,10.0,2
AA07QDX9RD7YTQ4FC4S9K7QTBM,2022,6,13.0,0.0,0.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2018,4,23.0,0.0,6.0,2
ABF2VQZWQ92WJZCKWYGAXFBGEM,2018,8,18.0,0.0,5.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2019,1,11.0,0.0,2.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2019,3,19.0,0.0,3.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2019,5,35.0,0.0,6.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2019,7,16.0,0.0,3.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2019,12,67.5,0.0,11.0,2
ABF2VQZWQ92WJZCKWYGAXFBGEM,2020,1,46.0,0.0,9.0,2
ABF2VQZWQ92WJZCKWYGAXFBGEM,2020,2,22.5,0.0,4.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2020,3,69.5,9.0,13.0,2
ABF2VQZWQ92WJZCKWYGAXFBGEM,2020,6,88.0,0.0,18.5,3
ABF2VQZWQ92WJZCKWYGAXFBGEM,2020,9,34.5,0.0,6.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2020,11,30.5,0.0,6.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2020,12,16.5,0.0,3.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2021,1,33.0,0.0,6.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2021,2,13.0,0.0,2.5,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2021,6,7.0,0.0,1.5,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2021,7,5.5,1.0,2.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2021,8,63.5,0.0,12.0,2
ABF2VQZWQ92WJZCKWYGAXFBGEM,2021,12,14.0,0.0,3.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2022,1,80.5,0.0,12.0,2
ABF2VQZWQ92WJZCKWYGAXFBGEM,2022,2,18.5,0.0,3.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2022,3,16.5,4.0,4.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2022,4,34.5,0.0,6.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2022,5,6.75,0.0,1.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2022,8,13.5,0.0,2.5,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2022,9,20.5,0.0,4.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2022,10,39.0,0.0,10.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2022,12,51.75,0.0,9.0,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2023,1,72.0,0.0,13.0,2
ABF2VQZWQ92WJZCKWYGAXFBGEM,2023,2,22.0,0.0,3.5,1
ABF2VQZWQ92WJZCKWYGAXFBGEM,2023,3,48.5,1.0,9.0,1
AEEYNFGKBS39Z6FSK3MCCZ44Z0,2023,3,35.0,2.0,9.0,2
AEEYNFGKBS39Z6FSK3MCCZ44Z0,2023,5,9.0,1.0,5.0,1
AEEYNFGKBS39Z6FSK3MCCZ44Z0,2023,8,41.0,7.0,11.5,3
AEEYNFGKBS39Z6FSK3MCCZ44Z0,2023,9,76.0,3.0,21.5,4
AEEYNFGKBS39Z6FSK3MCCZ44Z0,2023,10,19.0,1.0,6.0,2
AEK50GFFRN0YV6CSRF6BCEYCY4,2021,9,46.5,8.0,9.0,3
AEK50GFFRN0YV6CSRF6BCEYCY4,2021,11,8.0,4.0,2.0,1
AEK50GFFRN0YV6CSRF6BCEYCY4,2021,12,49.0,3.5,9.0,5
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,1,24.5,5.5,5.0,3
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,2,12.5,0.0,2.0,1
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,3,14.0,4.0,3.0,2
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,4,21.0,5.5,3.0,3
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,5,66.5,3.5,11.0,4
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,6,31.5,3.0,6.0,4
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,7,8.0,0.0,2.0,1
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,8,10.5,0.0,0.0,1
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,9,32.0,0.0,7.0,3
AEK50GFFRN0YV6CSRF6BCEYCY4,2022,12,52.5,1.0,6.25,4
AEQQ6GBX4XNQT7E8Q478B9FH7M,2015,4,45.0,0.0,1.5,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2015,5,25.0,0.0,4.0,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2015,6,11.5,0.0,1.5,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,1,20.0,0.0,3.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,3,54.0,0.0,5.0,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,5,14.0,0.0,2.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,6,33.0,0.0,7.0,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,7,19.0,0.0,2.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,8,64.25,0.0,7.5,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,9,76.5,0.0,7.75,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,10,16.0,0.0,2.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,11,25.5,0.0,4.5,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2016,12,61.0,0.0,8.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2017,1,71.0,0.0,8.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2017,2,37.0,0.0,5.5,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2017,3,84.0,0.0,9.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2017,4,71.0,0.0,10.25,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2017,5,23.25,3.5,4.0,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2017,7,64.5,0.0,8.0,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2017,8,113.0,0.0,13.5,6
AEQQ6GBX4XNQT7E8Q478B9FH7M,2017,9,35.5,0.0,4.25,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2017,10,25.0,1.5,5.0,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2018,1,31.0,0.0,3.5,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2018,5,19.0,0.0,2.75,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2018,11,59.5,5.0,7.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2018,12,62.0,0.0,7.75,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,1,20.5,0.0,3.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,3,36.5,1.5,6.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,4,18.0,2.0,4.0,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,5,37.0,0.0,3.0,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,6,61.5,0.0,7.0,4
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,7,20.0,0.0,2.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,8,126.0,0.0,15.0,5
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,9,52.0,0.0,9.0,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,10,14.0,0.0,2.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,11,81.0,0.0,12.5,4
AEQQ6GBX4XNQT7E8Q478B9FH7M,2019,12,50.0,13.0,5.0,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,1,62.0,0.0,10.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,2,44.0,0.0,4.0,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,3,174.5,0.0,14.5,7
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,5,62.75,0.0,20.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,6,250.0,0.0,17.5,6
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,7,83.0,0.0,14.5,5
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,8,104.0,0.0,15.5,4
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,9,52.0,0.0,10.5,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,10,157.0,0.0,27.0,5
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,11,74.0,19.0,14.5,4
AEQQ6GBX4XNQT7E8Q478B9FH7M,2020,12,95.0,0.0,19.5,4
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,1,143.75,0.0,27.5,6
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,2,174.4,0.0,26.9,5
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,3,38.75,0.0,7.75,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,4,99.0,0.0,18.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,5,102.0,0.0,14.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,6,30.0,0.0,4.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,7,64.0,1.5,9.0,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,8,19.0,0.0,2.0,2
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,9,104.0,0.0,11.0,4
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,10,70.0,15.0,9.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,11,330.0,0.0,5.0,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2021,12,343.0,5.0,5.5,3
AEQQ6GBX4XNQT7E8Q478B9FH7M,2022,1,30.0,0.0,4.5,1
AEQQ6GBX4XNQT7E8Q478B9FH7M,2022,2,48.0,5.0,7.5,2
